NLC,TLC,Station Name,Region,Local Authority,Constituency,OS Grid Easting,OS Grid Northing,Station Facility Owner,Station Group,PTE Urban Area Station,London Travelcard Area,SRS Code,SRS Description,NR Route,CRP Line Designation,Entries & Exits_Full,Entries & Exits_Reduced,Entries & Exits_Season,1718 Entries & Exits,1617 Entries & Exits,1718 Interchanges,1718 Entries & Exits - GB rank,1617 Entries & Exits - GB rank,Large station change flag,Small station change flag,% Change,Explanation of large change 1718,Source for explanation of large change 1718
5391,UWL,Upper Warlingham,South East,Tandridge,East Surrey,534068,158353,Govia Thameslink Railway,,,London Travelcard Area Station,B.12,East Grinstead Line,South East,," 	260,230 "," 	302,872 "," 	442,664 "," 	1,005,766 "," 	932,070 ", 	6 , 	559 , 	584 ,0,0,7.9%,,
5396,WHY,Whyteleafe,South East,Tandridge,East Surrey,533841,158508,Govia Thameslink Railway,,,London Travelcard Area Station,B.11,Tattenham Corner and Caterham Lines,South East,," 	89,688 "," 	97,448 "," 	94,134 "," 	281,270 "," 	286,142 ",," 	1,219 "," 	1,195 ",0,0,-1.7%,,
5415,EWE,Ewell East,South East,Epsom and Ewell,Epsom and Ewell,522569,162158,Govia Thameslink Railway,,,London Travelcard Area Station,B.08,South Central Sutton Lines,South East,," 	201,430 "," 	180,238 "," 	201,418 "," 	583,086 "," 	560,400 ",, 	806 , 	816 ,0,0,4.0%,,
5439,WHS,Whyteleafe South,South East,Tandridge,East Surrey,534155,157785,Govia Thameslink Railway,,,London Travelcard Area Station,B.11,Tattenham Corner and Caterham Lines,South East,," 	44,944 "," 	42,426 "," 	50,746 "," 	138,116 "," 	144,464 ",," 	1,575 "," 	1,544 ",0,0,-4.4%,,
5561,HMC,Hampton Court,South East,Elmbridge,Esher and Walton,515376,168361,South Western Railway,,,London Travelcard Area Station,C.07,Main Line Suburban Lines,Wessex,," 	525,316 "," 	647,764 "," 	448,514 "," 	1,621,594 "," 	1,690,136 ",, 	364 , 	349 ,0,0,-4.1%,,
5586,EWW,Ewell West,South East,Epsom and Ewell,Epsom and Ewell,521480,162660,South Western Railway,,,London Travelcard Area Station,C.07,Main Line Suburban Lines,Wessex,," 	463,846 "," 	489,452 "," 	474,950 "," 	1,428,248 "," 	1,511,266 ",, 	398 , 	380 ,0,0,-5.5%,,
5606,SNL,Stoneleigh,South East,Epsom and Ewell,Epsom and Ewell,522024,164159,South Western Railway,,,London Travelcard Area Station,C.07,Main Line Suburban Lines,Wessex,," 	310,714 "," 	312,946 "," 	377,748 "," 	1,001,408 "," 	1,069,762 ",, 	560 , 	521 ,0,0,-6.4%,,
5610,THD,Thames Ditton,South East,Elmbridge,Esher and Walton,515660,166870,South Western Railway,,,London Travelcard Area Station,C.07,Main Line Suburban Lines,Wessex,," 	299,844 "," 	268,602 "," 	255,884 "," 	824,330 "," 	867,208 ",, 	647 , 	612 ,0,0,-4.9%,,
546,CLW,Chorleywood,East,Three Rivers,South West Hertfordshire,502597,196090,London Underground,,,,n/a,Metropolitan Line,London North Western,," 	234,218 "," 	272,856 "," 	46,308 "," 	553,382 "," 	552,374 ",, 	835 , 	827 ,0,0,0.2%,,
687,RIC,Rickmansworth,East,Three Rivers,South West Hertfordshire,505745,194597,London Underground,,,,n/a,Metropolitan Line,London North Western,," 	467,202 "," 	556,298 "," 	147,536 "," 	1,171,036 "," 	1,162,196 ",, 	484 , 	485 ,0,0,0.8%,,
1373,LBZ,Leighton Buzzard,East,Central Bedfordshire,South West Bedfordshire,491091,225024,West Midlands Trains,,,,N.01,Euston - Rugby,London North Western,," 	278,048 "," 	587,334 "," 	933,054 "," 	1,798,436 "," 	1,840,918 ",, 	329 , 	322 ,0,0,-2.3%,,
1380,APG,Aspley Guise,East,Central Bedfordshire,Mid Bedfordshire,493944,236751,West Midlands Trains,,,,N.12,Bletchley - Bedford,London North Western,," 	2,412 "," 	3,614 "," 	3,936 "," 	9,962 "," 	9,454 ",," 	2,317 "," 	2,317 ",0,0,5.4%,,
1384,KMH,Kempston Hardwick,East,Bedford,Mid Bedfordshire,502593,244819,West Midlands Trains,,,,N.12,Bletchley - Bedford,London North Western,," 	3,246 "," 	3,332 "," 	3,264 "," 	9,842 "," 	11,806 ",," 	2,318 "," 	2,291 ",1,0,-16.6%,,
1386,SWR,Stewartby,East,Bedford,Mid Bedfordshire,501496,242222,West Midlands Trains,,,,N.12,Bletchley - Bedford,London North Western,," 	6,064 "," 	11,794 "," 	30,554 "," 	48,412 "," 	36,976 ",," 	1,993 "," 	2,074 ",1,0,30.9%,Some passengers switching between Kempston Hardwick and Stewartby,
1390,BKM,Berkhamsted,East,Dacorum,South West Hertfordshire,499336,208139,West Midlands Trains,,,,N.01,Euston - Rugby,London North Western,," 	509,898 "," 	596,900 "," 	662,880 "," 	1,769,678 "," 	1,773,858 ",, 	336 , 	336 ,0,0,-0.2%,,
1391,HML,Hemel Hempstead,East,Dacorum,Hemel Hempstead,504300,205925,West Midlands Trains,,,,N.01,Euston - Rugby,London North Western,," 	569,688 "," 	773,788 "," 	621,820 "," 	1,965,296 "," 	1,990,076 "," 	31,801 ", 	295 , 	293 ,0,0,-1.2%,,
1392,KGL,King's Langley,East,Three Rivers,St. Albans,508000,202000,West Midlands Trains,,,,N.01,Euston - Rugby,London North Western,," 	216,422 "," 	201,402 "," 	291,724 "," 	709,548 "," 	748,842 ",, 	715 , 	690 ,0,0,-5.2%,,
1393,TRI,Tring,East,Dacorum,South West Hertfordshire,495087,212241,West Midlands Trains,,,,N.01,Euston - Rugby,London North Western,," 	248,654 "," 	309,704 "," 	299,124 "," 	857,482 "," 	860,166 ", 	70 , 	628 , 	618 ,0,0,-0.3%,,
1395,BSH,Bushey,East,Watford,Watford,511818,195340,London Overground,,,,N.01,Euston - Rugby,London North Western,," 	569,522 "," 	607,374 "," 	313,238 "," 	1,490,134 "," 	1,472,746 ",, 	384 , 	389 ,0,0,1.2%,,
1402,WFJ,Watford Junction,East,Watford,Watford,511000,197300,West Midlands Trains,,,,N.01,Euston - Rugby,London North Western,," 	2,233,206 "," 	4,081,726 "," 	2,006,082 "," 	8,321,014 "," 	8,269,954 "," 	583,992 ", 	55 , 	53 ,0,0,0.6%,,
1403,WFN,Watford North,East,Watford,Watford,511426,198664,West Midlands Trains,,,,N.10,Watford Junction - St Albans Abbey,London North Western,Abbey line," 	20,384 "," 	28,996 "," 	52,336 "," 	101,716 "," 	109,818 ",," 	1,714 "," 	1,678 ",0,0,-7.4%,,
1430,APS,Apsley,East,Dacorum,Hemel Hempstead,506245,204874,West Midlands Trains,,,,N.01,Euston - Rugby,London North Western,," 	176,326 "," 	180,674 "," 	274,892 "," 	631,892 "," 	634,484 ",, 	768 , 	758 ,0,0,-0.4%,,
1442,CPK,Carpenders Park,East,Three Rivers,South West Hertfordshire,511818,193404,London Overground,,,,N.11,Euston - Watford Junction (DC Lines),London North Western,," 	340,722 "," 	599,978 "," 	260,276 "," 	1,200,976 "," 	1,189,056 ",, 	471 , 	474 ,0,0,1.0%,,
1455,WFH,Watford High Street,East,Watford,Watford,511359,196098,London Overground,,,,N.11,Euston - Watford Junction (DC Lines),London North Western,," 	274,164 "," 	982,548 "," 	107,248 "," 	1,363,960 "," 	1,443,616 ",, 	419 , 	398 ,0,0,-5.5%,,
1510,BSJ,Bedford St.Johns,East,Bedford,Bedford,505000,249015,West Midlands Trains,BEDFORD BR,,,N.12,Bletchley - Bedford,London North Western,," 	25,434 "," 	84,210 "," 	76,994 "," 	186,638 "," 	183,826 ",," 	1,428 "," 	1,433 ",0,0,1.5%,,
1512,BDM,Bedford Midland,East,Bedford,Bedford,504167,249744,Govia Thameslink Railway,BEDFORD BR,,,I.01,St Pancras - Bedford,London North East and East Midlands,," 	545,328 "," 	1,805,538 "," 	1,650,820 "," 	4,001,686 "," 	3,941,364 "," 	53,491 ", 	129 , 	130 ,0,0,1.5%,,
1532,FLT,Flitwick,East,Central Bedfordshire,Mid Bedfordshire,503390,234980,Govia Thameslink Railway,,,,I.01,St Pancras - Bedford,London North East and East Midlands,," 	238,956 "," 	539,316 "," 	808,904 "," 	1,587,176 "," 	1,518,180 ",, 	369 , 	379 ,0,0,4.5%,,
1533,HLN,Harlington,East,Central Bedfordshire,Mid Bedfordshire,503456,230355,Govia Thameslink Railway,,,,I.01,St Pancras - Bedford,London North East and East Midlands,," 	65,666 "," 	132,832 "," 	131,312 "," 	329,810 "," 	330,468 ",," 	1,123 "," 	1,114 ",0,0,-0.2%,,
1534,LEA,Leagrave,East,Luton,Luton North,506145,224080,Govia Thameslink Railway,,,,I.01,St Pancras - Bedford,London North East and East Midlands,," 	279,496 "," 	819,214 "," 	769,312 "," 	1,868,022 "," 	1,861,912 ",, 	315 , 	312 ,0,0,0.3%,,
1536,LUT,Luton,East,Luton,Luton South,509259,221604,Govia Thameslink Railway,,,,I.01,St Pancras - Bedford,London North East and East Midlands,," 	629,700 "," 	1,953,722 "," 	1,112,642 "," 	3,696,064 "," 	3,682,794 "," 	137,099 ", 	144 , 	146 ,0,0,0.4%,,
1537,MLB,Millbrook (Bedfordshire),East,Central Bedfordshire,Mid Bedfordshire,500707,240510,West Midlands Trains,,,,C.04,Southampton - Weymouth,London North Western,," 	2,166 "," 	4,716 "," 	4,442 "," 	11,324 "," 	13,654 ",," 	2,302 "," 	2,268 ",1,0,-17.1%,,
1538,RID,Ridgmont,East,Central Bedfordshire,Mid Bedfordshire,496525,237375,West Midlands Trains,,,,N.12,Bletchley - Bedford,London North Western,," 	6,174 "," 	11,714 "," 	18,562 "," 	36,450 "," 	34,388 ",," 	2,084 "," 	2,092 ",0,0,6.0%,,
1543,HPD,Harpenden,East,St. Albans,Hitchin and Harpenden,513735,214175,Govia Thameslink Railway,,,,I.01,St Pancras - Bedford,London North East and East Midlands,," 	607,962 "," 	1,160,028 "," 	1,588,998 "," 	3,356,988 "," 	3,356,144 ", 	269 , 	159 , 	160 ,0,0,0.0%,,
1546,RDT,Radlett,East,Hertsmere,Hertsmere,516427,199832,Govia Thameslink Railway,,,,I.01,St Pancras - Bedford,London North East and East Midlands,," 	297,398 "," 	385,262 "," 	514,258 "," 	1,196,918 "," 	1,203,450 ",, 	473 , 	465 ,0,0,-0.5%,,
1548,SAC,St.Albans City,East,St. Albans,St. Albans,515549,207076,Govia Thameslink Railway,,,,I.01,St Pancras - Bedford,London North East and East Midlands,," 	1,794,452 "," 	2,605,910 "," 	2,966,658 "," 	7,367,020 "," 	7,396,964 "," 	109,980 ", 	66 , 	65 ,0,0,-0.4%,,
1559,GSN,Garston (Hertfordshire),East,Watford,Watford,511965,199890,West Midlands Trains,,,,N.10,Watford Junction - St Albans Abbey,London North Western,Abbey line," 	21,896 "," 	15,080 "," 	43,564 "," 	80,540 "," 	72,670 ",," 	1,820 "," 	1,836 ",1,0,10.8%,,
1560,BWO,Bricket Wood,East,St. Albans,St. Albans,513482,202017,West Midlands Trains,,,,N.10,Watford Junction - St Albans Abbey,London North Western,Abbey line," 	11,480 "," 	7,628 "," 	9,510 "," 	28,618 "," 	27,640 ",," 	2,142 "," 	2,143 ",0,0,3.5%,,
1561,PKT,Park Street,East,St. Albans,St. Albans,514733,204274,West Midlands Trains,,,,N.10,Watford Junction - St Albans Abbey,London North Western,Abbey line," 	8,654 "," 	6,402 "," 	6,372 "," 	21,428 "," 	20,202 ",," 	2,203 "," 	2,208 ",0,0,6.1%,,
1562,SAA,St.Albans Abbey,East,St. Albans,St. Albans,514526,206414,West Midlands Trains,,,,N.10,Watford Junction - St Albans Abbey,London North Western,Abbey line," 	55,426 "," 	85,488 "," 	28,122 "," 	169,036 "," 	164,964 ",," 	1,479 "," 	1,484 ",0,0,2.5%,,
1563,HWW,How Wood (Hertfordshire),East,St. Albans,St. Albans,514449,203409,West Midlands Trains,,,,N.10,Watford Junction - St Albans Abbey,London North Western,Abbey line," 	13,128 "," 	9,532 "," 	10,932 "," 	33,592 "," 	28,994 ",," 	2,106 "," 	2,132 ",1,0,15.9%,,
1579,LID,Lidlington,East,Central Bedfordshire,Mid Bedfordshire,498936,239106,West Midlands Trains,,,,N.12,Bletchley - Bedford,London North Western,," 	2,208 "," 	11,112 "," 	14,190 "," 	27,510 "," 	27,326 ",," 	2,152 "," 	2,145 ",0,0,0.7%,,
2053,BTP,Braintree Freeport,East,Braintree,Braintree,576925,222100,Greater Anglia,,,,D.14,Braintree Branch,Anglia,," 	22,500 "," 	38,684 "," 	16,976 "," 	78,160 "," 	82,698 ",," 	1,831 "," 	1,793 ",0,0,-5.5%,,
3645,LTN,Luton Airport Parkway,East,Luton,Luton South,510533,220534,Govia Thameslink Railway,,,,I.01,St Pancras - Bedford,London North East and East Midlands,," 	2,052,574 "," 	1,436,054 "," 	476,580 "," 	3,965,208 "," 	3,819,812 "," 	126,697 ", 	131 , 	140 ,0,0,3.8%,,
4787,SIA,Southend Airport,East,Rochford,Rochford and Southend East,587569,189000,Stobart Rail,,,,D.13,Shenfield - Southend / Southminster,Anglia,," 	175,950 "," 	236,514 "," 	54,048 "," 	466,512 "," 	395,646 ",, 	928 ," 	1,009 ",1,0,17.9%,Increased passenger journeys at Southend Airport.,https://www.telegraph.co.uk/travel/comment/southend-airport-fastest-growing-best/
6006,BAY,Bayford,East,East Hertfordshire,North East Hertfordshire,531537,208274,Govia Thameslink Railway,,,,G.03,Hertford Loop,London North East and East Midlands,," 	15,110 "," 	18,748 "," 	14,378 "," 	48,236 "," 	50,146 ",," 	1,996 "," 	1,979 ",0,0,-3.8%,,
6008,CUF,Cuffley,East,Welwyn Hatfield,Broxbourne,530700,202800,Govia Thameslink Railway,,,,G.03,Hertford Loop,London North East and East Midlands,," 	171,700 "," 	175,186 "," 	374,466 "," 	721,352 "," 	735,360 ",, 	706 , 	695 ,0,0,-1.9%,,
6022,PBR,Potters Bar,East,Hertsmere,Hertsmere,525010,201359,Govia Thameslink Railway,,,,G.01,Kings Cross - Peterborough,London North East and East Midlands,," 	512,318 "," 	668,016 "," 	816,210 "," 	1,996,544 "," 	1,984,326 ",, 	289 , 	294 ,0,0,0.6%,,
6070,HAT,Hatfield,East,Welwyn Hatfield,Welwyn Hatfield,523240,208750,Govia Thameslink Railway,,,,G.01,Kings Cross - Peterborough,London North East and East Midlands,," 	744,154 "," 	999,880 "," 	636,680 "," 	2,380,714 "," 	2,377,326 ",, 	245 , 	243 ,0,0,0.1%,,
6073,WMG,Welham Green,East,Welwyn Hatfield,Welwyn Hatfield,523653,205697,Govia Thameslink Railway,,,,G.01,Kings Cross - Peterborough,London North East and East Midlands,," 	74,288 "," 	50,688 "," 	70,276 "," 	195,252 "," 	213,534 ",," 	1,403 "," 	1,348 ",0,0,-8.6%,,
6074,BPK,Brookman's Park,East,Welwyn Hatfield,Welwyn Hatfield,524119,204007,Govia Thameslink Railway,,,,G.01,Kings Cross - Peterborough,London North East and East Midlands,," 	67,974 "," 	49,406 "," 	116,186 "," 	233,566 "," 	243,808 ",," 	1,311 "," 	1,279 ",0,0,-4.2%,,
6083,AWM,Ashwell & Morden,East,South Cambridgeshire,South Cambridgeshire,529770,238615,Govia Thameslink Railway,,,,G.04,Hitchin - Cambridge,London North East and East Midlands,," 	34,726 "," 	23,712 "," 	93,934 "," 	152,372 "," 	150,384 ",," 	1,531 "," 	1,529 ",0,0,1.3%,,
6084,BDK,Baldock,East,North Hertfordshire,North East Hertfordshire,524540,234264,Govia Thameslink Railway,,,,G.04,Hitchin - Cambridge,London North East and East Midlands,," 	180,428 "," 	237,010 "," 	235,842 "," 	653,280 "," 	648,738 ",, 	754 , 	748 ,0,0,0.7%,,
6085,HFN,Hertford North,East,East Hertfordshire,Hertford and Stortford,531681,212856,Govia Thameslink Railway,HERTFORD BR,,,G.03,Hertford Loop,London North East and East Midlands,," 	391,158 "," 	459,862 "," 	817,752 "," 	1,668,772 "," 	1,616,265 "," 	3,976 ", 	355 , 	364 ,0,0,3.2%,,
6086,HIT,Hitchin,East,North Hertfordshire,Hitchin and Harpenden,519433,229734,Govia Thameslink Railway,,,,G.01,Kings Cross - Peterborough,London North East and East Midlands,," 	807,294 "," 	1,071,430 "," 	1,359,222 "," 	3,237,946 "," 	3,213,416 "," 	184,345 ", 	167 , 	167 ,0,0,0.8%,,
6088,KBW,Knebworth,East,North Hertfordshire,Stevenage,524908,220250,Govia Thameslink Railway,,,,G.01,Kings Cross - Peterborough,London North East and East Midlands,," 	178,316 "," 	150,416 "," 	258,158 "," 	586,890 "," 	593,672 ",, 	801 , 	790 ,0,0,-1.1%,,
6089,LET,Letchworth,East,North Hertfordshire,North East Hertfordshire,521712,232758,Govia Thameslink Railway,,,,G.04,Hitchin - Cambridge,London North East and East Midlands,," 	526,148 "," 	688,452 "," 	686,370 "," 	1,900,970 "," 	1,890,116 ",, 	307 , 	305 ,0,0,0.6%,,
6090,RYS,Royston,East,North Hertfordshire,North East Hertfordshire,535387,241247,Govia Thameslink Railway,,,,G.04,Hitchin - Cambridge,London North East and East Midlands,," 	370,232 "," 	498,374 "," 	609,010 "," 	1,477,616 "," 	1,483,338 "," 	22,670 ", 	387 , 	386 ,0,0,-0.4%,,
6092,SVG,Stevenage,East,Stevenage,Stevenage,523448,224090,Govia Thameslink Railway,,,,G.01,Kings Cross - Peterborough,London North East and East Midlands,," 	1,446,186 "," 	2,007,892 "," 	1,383,984 "," 	4,838,062 "," 	4,846,618 "," 	1,214,540 ", 	102 , 	101 ,0,0,-0.2%,,
6095,WAS,Watton-At-Stone,East,East Hertfordshire,North East Hertfordshire,529610,219210,Govia Thameslink Railway,,,,G.03,Hertford Loop,London North East and East Midlands,," 	47,272 "," 	39,432 "," 	76,152 "," 	162,856 "," 	167,752 ",," 	1,497 "," 	1,476 ",0,0,-2.9%,,
6096,WLW,Welwyn North,East,Welwyn Hatfield,Welwyn Hatfield,524697,215420,Govia Thameslink Railway,,,,G.01,Kings Cross - Peterborough,London North East and East Midlands,," 	157,056 "," 	193,786 "," 	239,442 "," 	590,284 "," 	598,964 ",, 	800 , 	788 ,0,0,-1.4%,,
6108,HUN,Huntingdon,East,Huntingdonshire,Huntingdon,523300,271600,Govia Thameslink Railway,,,,G.01,Kings Cross - Peterborough,London North East and East Midlands,," 	411,076 "," 	776,086 "," 	657,964 "," 	1,845,126 "," 	1,840,936 ", 	38 , 	320 , 	321 ,0,0,0.2%,,
6110,SNO,St.Neots,East,Huntingdonshire,Huntingdon,519790,260710,Govia Thameslink Railway,,,,G.01,Kings Cross - Peterborough,London North East and East Midlands,," 	266,864 "," 	475,164 "," 	595,920 "," 	1,337,948 "," 	1,351,480 ",, 	422 , 	419 ,0,0,-1.0%,,
6133,PBO,Peterborough,East,City of Peterborough,Peterborough,518700,298900,Virgin Trains East Coast,,,,G.05,Peterborough - Doncaster,London North East and East Midlands,," 	806,068 "," 	2,988,786 "," 	1,114,432 "," 	4,909,286 "," 	4,774,744 "," 	961,001 ", 	99 , 	104 ,0,0,2.8%,,
6170,BIW,Biggleswade,East,Central Bedfordshire,North East Bedfordshire,519241,244351,Govia Thameslink Railway,,,,G.01,Kings Cross - Peterborough,London North East and East Midlands,," 	245,896 "," 	347,562 "," 	464,726 "," 	1,058,184 "," 	1,029,086 ",, 	534 , 	541 ,0,0,2.8%,,
6171,ARL,Arlesey,East,Central Bedfordshire,North East Bedfordshire,519045,237820,Govia Thameslink Railway,,,,G.01,Kings Cross - Peterborough,London North East and East Midlands,," 	173,620 "," 	215,498 "," 	285,076 "," 	674,194 "," 	693,548 ",, 	736 , 	719 ,0,0,-2.8%,,
6172,SDY,Sandy,East,Central Bedfordshire,North East Bedfordshire,517765,248773,Govia Thameslink Railway,,,,G.01,Kings Cross - Peterborough,London North East and East Midlands,," 	150,240 "," 	213,594 "," 	165,238 "," 	529,072 "," 	522,584 ",, 	862 , 	864 ,0,0,1.2%,,
6183,WGC,Welwyn Garden City,East,Welwyn Hatfield,Welwyn Hatfield,523933,212903,Govia Thameslink Railway,,,,G.01,Kings Cross - Peterborough,London North East and East Midlands,," 	918,256 "," 	1,021,872 "," 	1,023,712 "," 	2,963,840 "," 	2,950,948 "," 	64,667 ", 	191 , 	195 ,0,0,0.4%,,
6800,BIS,Bishops Stortford,East,East Hertfordshire,Hertford and Stortford,549155,220894,Greater Anglia,,,,D.01,Bethnal Green - Stansted Airport,Anglia,," 	718,492 "," 	972,228 "," 	1,489,078 "," 	3,179,798 "," 	3,165,150 "," 	85,333 ", 	172 , 	171 ,0,0,0.5%,,
6801,BTR,Braintree,East,Braintree,Braintree,576093,222736,Greater Anglia,,,,D.14,Braintree Branch,Anglia,," 	109,760 "," 	200,650 "," 	436,104 "," 	746,514 "," 	788,006 ",, 	691 , 	666 ,0,0,-5.3%,,
6804,HWM,Harlow Mill,East,Harlow,Harlow,547160,212340,Greater Anglia,,,,D.01,Bethnal Green - Stansted Airport,Anglia,," 	68,124 "," 	62,206 "," 	102,602 "," 	232,932 "," 	227,756 ",," 	1,314 "," 	1,321 ",0,0,2.3%,,
6806,SAW,Sawbridgeworth,East,East Hertfordshire,Hertford and Stortford,549019,215064,Greater Anglia,,,,D.01,Bethnal Green - Stansted Airport,Anglia,," 	141,140 "," 	152,022 "," 	253,372 "," 	546,534 "," 	526,568 ",, 	842 , 	858 ,0,0,3.8%,,
6812,BXB,Broxbourne,East,Broxbourne,Broxbourne,537403,207228,Greater Anglia,,,,D.01,Bethnal Green - Stansted Airport,Anglia,," 	598,764 "," 	735,238 "," 	538,320 "," 	1,872,322 "," 	1,837,884 "," 	343,041 ", 	313 , 	324 ,0,0,1.9%,,
6814,CHN,Cheshunt,East,Broxbourne,Broxbourne,536647,202307,Greater Anglia,,,,D.01,Bethnal Green - Stansted Airport,Anglia,," 	730,430 "," 	1,005,966 "," 	633,328 "," 	2,369,724 "," 	2,260,412 "," 	402,005 ", 	247 , 	259 ,0,0,4.8%,,
6818,HFE,Hertford East,East,East Hertfordshire,Hertford and Stortford,532980,212910,Greater Anglia,HERTFORD BR,,,D.03,Hertford East Branch,Anglia,," 	226,398 "," 	266,162 "," 	473,304 "," 	965,864 "," 	935,471 ",, 	578 , 	582 ,0,0,3.2%,,
6820,RYH,Rye House,East,Broxbourne,Broxbourne,538488,209762,Greater Anglia,,,,D.03,Hertford East Branch,Anglia,," 	166,356 "," 	181,648 "," 	158,534 "," 	506,538 "," 	531,024 ",, 	882 , 	851 ,0,0,-4.6%,,
6821,SMT,St.Margaret's (Hertfordshire),East,East Hertfordshire,Hertford and Stortford,538131,211803,Greater Anglia,,,,D.03,Hertford East Branch,Anglia,," 	135,198 "," 	136,600 "," 	97,908 "," 	369,706 "," 	376,376 ",," 	1,055 "," 	1,037 ",0,0,-1.8%,,
6823,WLC,Waltham Cross,East,Broxbourne,Broxbourne,536521,200321,Greater Anglia,,,,D.01,Bethnal Green - Stansted Airport,Anglia,," 	364,192 "," 	407,960 "," 	383,670 "," 	1,155,822 "," 	1,112,596 ",, 	487 , 	509 ,0,0,3.9%,,
6824,WAR,Ware,East,East Hertfordshire,Hertford and Stortford,535998,213984,Greater Anglia,,,,D.03,Hertford East Branch,Anglia,," 	400,860 "," 	416,172 "," 	245,016 "," 	1,062,048 "," 	1,154,290 ",, 	533 , 	491 ,0,0,-8.0%,,
